customer_id,order_id,product_id,order_date_day,promised_date_day,qty_ordered,plant_id,ship_date_day,delivery_date_day,qty_shipped,batch_id,business_unit,shipped,on_time_delivery,in_full_delivery,otif,backorder,month_index
CUST-00149,ORD-00081787,CM-BAR-A,169,202.68303397064705,667,PLT-IT,186.9085832041193,189.92381950032765,667,BATCH-002053,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00146,ORD-00081793,CM-BAR-A,172,201.62932027770734,671,PLT-IT,186.30850853438258,197.76483014021582,671,BATCH-002053,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00199,ORD-00081794,CM-BAR-A,171,200.13400009336124,477,PLT-IT,189.29112492451847,191.61390358971562,477,BATCH-002053,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00060,ORD-00083789,CM-BAR-A,172,205.68505326954835,945,PLT-IT,191.74003792785052,195.50516624394461,945,BATCH-002103,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00115,ORD-00083793,CM-BAR-A,174,209.5142618196045,1238,PLT-IT,191.66439493101578,203.92851522613265,1238,BATCH-002103,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00171,ORD-00083799,CM-BAR-A,176,207.54994261780118,449,PLT-IT,193.489416143201,206.07994630444514,449,BATCH-002103,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00193,ORD-00083803,CM-BAR-A,173,205.41816388922857,651,PLT-IT,194.9333199844993,206.04919634844936,651,BATCH-002103,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00125,ORD-00084086,CM-BAR-A,179,212.60563355572083,692,PLT-NL,199.01490458264524,201.25984770237267,692,BATCH-002110,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00051,ORD-00084087,CM-BAR-A,179,212.62414723538149,1235,PLT-NL,199.22879428495727,209.49924551562137,1235,BATCH-002110,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00066,ORD-00084999,CM-GAD-B,154,195.39363982936138,514,PLT-NL,176.75582608752447,188.66818144137153,514,BATCH-002134,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00155,ORD-00085009,CM-GAD-B,151,190.99879363556988,550,PLT-NL,177.2923725590404,180.39714288710942,550,BATCH-002134,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00049,ORD-00085025,CM-GAD-B,151,191.6184516938668,624,PLT-NL,177.51010873348167,185.47024809579378,624,BATCH-002134,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00134,ORD-00085039,CM-GAD-B,152,191.12001462665856,681,PLT-NL,179.12877762396835,190.72904817296148,681,BATCH-002134,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00121,ORD-00085775,CM-GAD-B,162,202.8166795611761,1251,PLT-NL,188.95960542610825,197.28780424228748,889,BATCH-002153,Diagnostic Imaging Americas,True,True,False,False,False,5
CUST-00011,ORD-00087313,CM-GAD-A,153,192.56562501771748,464,PLT-SG,181.01011105102634,194.49298183890807,464,BATCH-002192,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00227,ORD-00087317,CM-GAD-A,155,196.22941622230286,506,PLT-SG,179.55320085672577,192.3045739571793,506,BATCH-002192,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00018,ORD-00087318,CM-GAD-A,152,192.26016187929758,564,PLT-SG,178.97335682705216,182.0748661249416,405,BATCH-002192,Diagnostic Imaging APAC,True,True,False,False,False,5
CUST-00088,ORD-00089688,CM-BAR-A,160,193.10265371538293,970,PLT-NL,178.16753485121092,190.39294853050055,970,BATCH-002252,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00098,ORD-00089703,CM-BAR-A,161,193.38200646404212,908,PLT-NL,179.97869435045484,183.38893608181144,908,BATCH-002252,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00004,ORD-00090425,CM-IOD-A,165,198.71702197470447,863,PLT-SG,186.14480425625484,199.53754757803677,863,BATCH-002269,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00226,ORD-00090427,CM-IOD-A,162,198.25772980479655,1580,PLT-SG,186.6464465346911,199.27219310994903,1580,BATCH-002269,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00007,ORD-00090570,CM-BAR-A,177,209.12363292341647,790,PLT-SG,194.71727492249502,207.72093778234844,790,BATCH-002273,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00051,ORD-00090572,CM-BAR-A,178,210.36116439317559,1599,PLT-SG,198.38608170776624,213.48950198534223,1599,BATCH-002273,Diagnostic Imaging Americas,True,False,True,False,False,5
CUST-00173,ORD-00090583,CM-BAR-A,179,210.1619664506081,336,PLT-SG,201.10730148500042,213.07653955430965,336,BATCH-002273,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00017,ORD-00090589,CM-BAR-A,178,211.31791996088853,492,PLT-SG,196.21759229808794,199.42128553383,492,BATCH-002273,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00236,ORD-00090590,CM-BAR-A,177,207.3094128698312,710,PLT-SG,195.72907513599256,208.37422774858018,710,BATCH-002273,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00110,ORD-00090591,CM-BAR-A,177,208.05388032647122,734,PLT-SG,198.1792753251338,201.2808407321343,734,BATCH-002273,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00129,ORD-00090604,CM-BAR-A,178,209.973594997595,1116,PLT-SG,196.4807881112682,210.84999228324753,915,BATCH-002273,Diagnostic Imaging Americas,True,False,False,False,False,5
CUST-00175,ORD-00090615,CM-GAD-B,151,191.6751668011186,390,PLT-SG,176.86863105464943,180.77916043344771,390,BATCH-002274,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00160,ORD-00090629,CM-GAD-B,150,192.46570466430634,470,PLT-SG,175.3695471044481,189.6759035075998,470,BATCH-002274,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00167,ORD-00090632,CM-GAD-B,150,191.2451755124035,387,PLT-SG,175.1687076940292,189.3382860381278,387,BATCH-002274,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00192,ORD-00090774,CM-GAD-B,179,219.54583666416204,723,PLT-SG,210.60504185899526,215.10419901127506,723,BATCH-002277,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00241,ORD-00090792,CM-GAD-B,178,218.23522295278673,950,PLT-SG,209.57399938627648,223.2898017909323,481,BATCH-002277,Diagnostic Imaging EMEA,True,False,False,False,False,5
CUST-00160,ORD-00091018,CM-BAR-A,164,194.9665297724889,745,PLT-NL,180.23736891168153,190.20754368647886,745,BATCH-002283,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00147,ORD-00091020,CM-BAR-A,162,194.42774748951695,975,PLT-NL,182.40500863027773,185.99434309504932,975,BATCH-002283,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00243,ORD-00091028,CM-BAR-A,164,196.05641423183184,639,PLT-NL,179.72170180449825,182.93373221467593,639,BATCH-002283,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00104,ORD-00091029,CM-BAR-A,165,198.1869967622502,977,PLT-NL,181.14012724901926,192.9218500139096,977,BATCH-002283,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00022,ORD-00091047,CM-BAR-A,161,192.99626736277656,864,PLT-NL,181.41394263973305,185.52892649978318,864,BATCH-002283,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00124,ORD-00091050,CM-BAR-A,164,196.25925039988485,745,PLT-NL,181.37914532397195,185.01612405544412,745,BATCH-002283,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00008,ORD-00091212,CM-BAR-A,170,201.38885372502094,817,PLT-NL,190.052970398928,192.5915726214788,817,BATCH-002288,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00191,ORD-00091223,CM-BAR-A,172,203.09420126840382,897,PLT-NL,190.48466796246458,199.19616538393882,897,BATCH-002288,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00004,ORD-00091225,CM-BAR-A,170,200.51244275061677,585,PLT-NL,190.7447153432777,193.69348394678096,585,BATCH-002288,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00149,ORD-00091233,CM-BAR-A,172,205.42978221974045,761,PLT-NL,190.48258180756258,192.98235164857152,761,BATCH-002288,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00257,ORD-00091882,CM-BAR-B,169,201.79197595428286,1183,PLT-NL,188.34021844132886,201.3010020693074,1183,BATCH-002305,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00021,ORD-00093054,CM-GAD-A,157,196.16313607508533,503,PLT-NL,,,0,BATCH-002335,Diagnostic Imaging EMEA,False,False,False,False,True,5
CUST-00017,ORD-00093056,CM-GAD-A,154,193.2574904103346,367,PLT-NL,182.19999352451973,194.1442640007701,367,BATCH-002335,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00028,ORD-00093062,CM-GAD-A,157,197.82857050966675,1129,PLT-NL,180.42936740490228,189.01099201028126,1129,BATCH-002335,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00017,ORD-00093069,CM-GAD-A,157,198.44148858685853,693,PLT-NL,180.6024949360299,191.4609172702724,693,BATCH-002335,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00106,ORD-00093078,CM-GAD-A,158,198.81254594898576,605,PLT-NL,182.76008401802648,191.6599068169764,605,BATCH-002335,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00191,ORD-00093081,CM-GAD-A,156,196.96263561593102,1395,PLT-NL,182.06454902785467,190.81598895052704,1395,BATCH-002335,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00175,ORD-00093359,CM-GAD-B,169,206.85854313838254,884,PLT-NL,195.1752108494369,206.00163467402857,884,BATCH-002342,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00112,ORD-00093367,CM-GAD-B,165,205.37538627317903,605,PLT-NL,193.5828799022893,202.97500027234486,605,BATCH-002342,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00255,ORD-00093369,CM-GAD-B,165,203.18333509284105,543,PLT-NL,195.10718208095062,206.6773039846402,543,BATCH-002342,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00019,ORD-00096286,CM-GAD-A,154,193.52773077912357,607,PLT-NL,177.8443248974393,185.92285068427154,607,BATCH-002415,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00216,ORD-00096313,CM-GAD-A,154,193.51622013301642,552,PLT-NL,178.10813188362027,187.9056338818126,552,BATCH-002415,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00054,ORD-00096318,CM-GAD-A,154,193.97419916773845,937,PLT-NL,178.31480125528049,187.10072536113327,937,BATCH-002415,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00015,ORD-00097900,CM-BAR-A,176,207.99398409607542,932,PLT-NL,194.98509150350637,197.31325152541277,932,BATCH-002454,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00157,ORD-00097928,CM-GAD-B,171,211.22742798418395,585,PLT-NL,201.075759860161,204.8057314436616,585,BATCH-002455,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00029,ORD-00097938,CM-GAD-B,169,209.7036171945177,844,PLT-NL,197.87736653996785,209.39576495629515,844,BATCH-002455,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00049,ORD-00097942,CM-GAD-B,170,209.91207409610755,409,PLT-NL,200.97673017435378,210.71465729533546,409,BATCH-002455,Diagnostic Imaging Americas,True,False,True,False,False,5
CUST-00026,ORD-00098346,CM-IOD-A,156,191.49776032028961,1344,PLT-IT,181.25753144777457,193.03585081366293,1344,BATCH-002465,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00137,ORD-00098355,CM-IOD-A,159,194.9723748718296,730,PLT-IT,181.36870841695935,184.0964004000089,730,BATCH-002465,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00205,ORD-00098357,CM-IOD-A,156,190.08653917097348,1194,PLT-IT,181.09776729294137,184.08510771240282,1194,BATCH-002465,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00106,ORD-00098359,CM-IOD-A,157,190.38507085867752,1768,PLT-IT,179.78779146962916,189.48145363248037,882,BATCH-002465,Diagnostic Imaging Americas,True,True,False,False,False,5
CUST-00090,ORD-00098360,CM-IOD-A,159,194.35277179379256,1106,PLT-IT,179.23710542578635,181.86426793654638,1106,BATCH-002465,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00176,ORD-00098372,CM-IOD-A,155,193.52249521795918,952,PLT-IT,179.10897475705167,188.63460510606166,952,BATCH-002465,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00182,ORD-00098581,CM-GAD-B,157,197.63533060569867,214,PLT-IT,182.7978584634022,184.3795665801057,214,BATCH-002471,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00243,ORD-00098585,CM-GAD-B,158,197.76056261894425,655,PLT-IT,184.09402219536898,187.28925948047868,655,BATCH-002471,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00194,ORD-00098589,CM-GAD-B,156,197.3679167250676,1169,PLT-IT,180.8418548546167,192.90227575913772,1169,BATCH-002471,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00050,ORD-00098602,CM-GAD-B,157,197.1202844812349,678,PLT-IT,185.78660642020336,195.23841166353233,678,BATCH-002471,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00238,ORD-00100508,CM-GAD-A,166,205.88687168449232,443,PLT-SG,194.80704590087845,207.5198290363642,443,BATCH-002521,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00103,ORD-00100534,CM-GAD-A,167,205.81573732493743,879,PLT-SG,195.9357616103449,209.93146852759483,676,BATCH-002521,Diagnostic Imaging Americas,True,False,False,False,False,5
CUST-00153,ORD-00101039,CM-BAR-B,163,194.67204468781483,903,PLT-IT,182.3300344142984,184.63765876927314,903,BATCH-002534,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00078,ORD-00101040,CM-BAR-B,161,194.0153309829646,553,PLT-IT,183.67960043861262,194.1838642258331,553,BATCH-002534,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00032,ORD-00101044,CM-BAR-B,163,193.73910288188947,757,PLT-IT,180.89441094531782,190.55986764281454,757,BATCH-002534,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00151,ORD-00101050,CM-BAR-B,161,193.65365203614604,931,PLT-IT,183.07959427748978,186.7415741209791,931,BATCH-002534,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00243,ORD-00101061,CM-BAR-B,159,191.40877437669712,455,PLT-IT,183.5572047559776,185.8817308879657,368,BATCH-002534,Diagnostic Imaging EMEA,True,True,False,False,False,5
CUST-00079,ORD-00101073,CM-BAR-B,162,194.059681616852,431,PLT-IT,184.8933121560461,187.30240595831097,431,BATCH-002534,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00252,ORD-00101078,CM-BAR-B,161,193.82122302714882,1879,PLT-IT,184.8348559849998,194.60283981802644,1879,BATCH-002534,Diagnostic Imaging Americas,True,False,True,False,False,5
CUST-00222,ORD-00101838,CM-BAR-B,167,199.71957011559928,501,PLT-NL,192.43432419828045,204.4943052137796,501,BATCH-002553,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00000,ORD-00101866,CM-BAR-B,170,203.55273341522832,535,PLT-NL,189.63293555466132,199.3526456669377,535,BATCH-002553,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00259,ORD-00101885,CM-BAR-B,168,200.25285757073928,863,PLT-NL,192.40041818931954,195.59015996249335,863,BATCH-002553,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00160,ORD-00101889,CM-BAR-B,171,201.47106694865852,851,PLT-NL,190.08874592198248,199.60290563284903,851,BATCH-002553,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00226,ORD-00101891,CM-BAR-B,168,200.760674019052,803,PLT-NL,192.08580464845477,195.52476705736615,803,BATCH-002553,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00254,ORD-00102793,CM-GAD-B,150,189.719770845641,814,PLT-NL,180.22934164288102,191.31892928391713,814,BATCH-002576,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00098,ORD-00102797,CM-GAD-B,151,189.9015243616539,886,PLT-NL,177.82203420796537,180.1656522861763,886,BATCH-002576,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00118,ORD-00102801,CM-GAD-B,154,192.70197767204243,480,PLT-NL,178.92214674594328,181.08773449387454,480,BATCH-002576,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00127,ORD-00102805,CM-GAD-B,150,190.27046387285833,939,PLT-NL,181.45576318550894,186.16110080392426,939,BATCH-002576,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00082,ORD-00102811,CM-GAD-B,154,190.96764366143498,509,PLT-NL,181.25231925144703,183.83967623667417,509,BATCH-002576,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00111,ORD-00103098,CM-BAR-B,172,202.51751005305712,403,PLT-NL,190.62011029385843,193.19868418466825,403,BATCH-002584,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00109,ORD-00103103,CM-BAR-B,173,204.18828966238652,1179,PLT-NL,191.31408373405523,195.79727906832105,1179,BATCH-002584,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00013,ORD-00103110,CM-BAR-B,175,207.51263346729527,685,PLT-NL,191.6125742220721,204.6050758848011,685,BATCH-002584,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00186,ORD-00105322,CM-IOD-B,169,205.61578750392533,1639,PLT-IT,193.74760722287357,202.5262449248509,1639,BATCH-002640,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00236,ORD-00105323,CM-IOD-B,174,209.51919404534746,2506,PLT-IT,194.66892671555397,197.97316939723174,2506,BATCH-002640,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00096,ORD-00105333,CM-IOD-B,174,208.51325754695412,818,PLT-IT,195.64077712051738,197.41959966795633,818,BATCH-002640,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00067,ORD-00105339,CM-IOD-B,171,205.5008039564137,1011,PLT-IT,193.6824274251355,196.44228665667885,1011,BATCH-002640,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00033,ORD-00105678,CM-BAR-A,177,208.39595800274262,801,PLT-NL,198.7305931226794,206.9736648933421,801,BATCH-002651,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00193,ORD-00105694,CM-BAR-A,178,210.41997917001976,875,PLT-NL,198.48963300904936,210.9895675541434,875,BATCH-002651,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00181,ORD-00106473,CM-GAD-A,166,205.47555525442482,613,PLT-SG,189.90416060607015,202.88080487351363,613,BATCH-002670,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00043,ORD-00106476,CM-GAD-A,164,201.9309500541224,323,PLT-SG,191.57469846200047,204.4778739329688,323,BATCH-002670,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00122,ORD-00106481,CM-GAD-A,164,205.3723473839118,556,PLT-SG,193.3553250828107,208.01456829968444,556,BATCH-002670,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00154,ORD-00106485,CM-GAD-A,165,204.4600557928629,455,PLT-SG,190.1842854408914,203.03264361355156,455,BATCH-002670,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00210,ORD-00106513,CM-GAD-A,166,206.31405340827274,710,PLT-SG,191.74937868113145,196.0117195810994,710,BATCH-002670,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00106,ORD-00106523,CM-GAD-A,168,210.02151699186936,561,PLT-SG,191.95161212107445,206.45195991844827,561,BATCH-002670,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00234,ORD-00107897,CM-GAD-B,162,202.47413672135602,685,PLT-IT,191.39436015954735,202.30289850949237,685,BATCH-002705,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00012,ORD-00107899,CM-GAD-B,162,202.08039705341042,658,PLT-IT,190.8993143984593,193.82481072662452,658,BATCH-002705,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00096,ORD-00107900,CM-GAD-B,166,206.58163912093252,548,PLT-IT,192.6443904227274,194.94492962588197,548,BATCH-002705,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00228,ORD-00107916,CM-GAD-B,162,200.74249811221705,710,PLT-IT,193.78348810290245,197.40527320051413,710,BATCH-002705,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00196,ORD-00108795,CM-BAR-A,152,184.7424483049294,721,PLT-NL,170.4636227342232,174.76460530694965,721,BATCH-002728,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00083,ORD-00108797,CM-BAR-A,153,186.00110155253697,824,PLT-NL,170.46752839117707,173.92107107299893,824,BATCH-002728,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00148,ORD-00108802,CM-BAR-A,153,184.92830988095594,889,PLT-NL,167.9829125874875,171.2512204607888,889,BATCH-002728,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00180,ORD-00108812,CM-BAR-A,153,184.47972730704112,751,PLT-NL,170.29259820875316,172.35243891072125,751,BATCH-002728,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00226,ORD-00108822,CM-BAR-A,153,182.6598247162789,982,PLT-NL,168.59379426990625,171.51592997318525,982,BATCH-002728,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00148,ORD-00109655,CM-GAD-B,152,192.49628843590472,408,PLT-NL,181.37534023465477,184.9903211959322,408,BATCH-002748,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00141,ORD-00109659,CM-GAD-B,152,190.76276625498193,941,PLT-NL,180.47904097984986,189.19299424451114,941,BATCH-002748,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00168,ORD-00110602,CM-IOD-B,164,199.3796730475564,868,PLT-NL,,,0,BATCH-002771,Diagnostic Imaging EMEA,False,False,False,False,True,5
CUST-00191,ORD-00110611,CM-IOD-B,167,202.1920090977156,752,PLT-NL,186.9868986960876,196.27582009796575,752,BATCH-002771,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00040,ORD-00110617,CM-IOD-B,167,203.329135943108,1206,PLT-NL,187.89572219956017,200.05211964493395,637,BATCH-002771,Diagnostic Imaging APAC,True,True,False,False,False,5
CUST-00205,ORD-00110628,CM-IOD-B,168,204.39121394401403,1342,PLT-NL,185.9234956182741,188.97983578154287,1342,BATCH-002771,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00038,ORD-00110700,CM-IOD-B,164,200.23150544835607,795,PLT-IT,190.39858845341445,193.05920722138987,795,BATCH-002773,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00220,ORD-00110879,CM-BAR-B,167,199.64024737967483,878,PLT-NL,189.30345922967473,192.44237878661664,878,BATCH-002778,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00151,ORD-00110881,CM-BAR-B,168,198.3627074636232,942,PLT-NL,186.83130874879893,189.72619208167325,942,BATCH-002778,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00153,ORD-00110885,CM-BAR-B,169,202.11959206683497,766,PLT-NL,186.91123018137105,190.73814995304625,766,BATCH-002778,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00026,ORD-00110893,CM-BAR-B,166,199.24808526859223,714,PLT-NL,187.71051485601902,199.41980502991646,714,BATCH-002778,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00171,ORD-00110904,CM-BAR-B,167,199.98664054543156,440,PLT-NL,187.4150765922787,199.83707104643202,440,BATCH-002778,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00028,ORD-00110905,CM-BAR-B,165,195.13824645908338,721,PLT-NL,187.62881327661694,196.51158887553706,721,BATCH-002778,Diagnostic Imaging Americas,True,False,True,False,False,5
CUST-00181,ORD-00111162,CM-IOD-B,177,210.1829710163025,901,PLT-NL,199.50340010296088,202.65535705293576,901,BATCH-002786,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00252,ORD-00111172,CM-IOD-B,179,212.38125847723646,781,PLT-NL,198.96139770358292,208.04709446578173,781,BATCH-002786,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00012,ORD-00111423,CM-GAD-B,159,199.2443618755048,581,PLT-NL,187.18382196874907,190.86189684005873,581,BATCH-002793,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00187,ORD-00111438,CM-GAD-B,163,202.35751792082522,544,PLT-NL,187.77475730466054,191.41260649870813,544,BATCH-002793,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00142,ORD-00111445,CM-GAD-B,163,202.88954477657555,1050,PLT-NL,187.85598482958898,190.50795349528346,1050,BATCH-002793,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00066,ORD-00111460,CM-GAD-B,162,202.16418992291116,515,PLT-NL,188.95570441300669,200.85624552979826,515,BATCH-002793,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00249,ORD-00111480,CM-IOD-B,167,202.27817402494645,786,PLT-NL,187.7930424995669,190.25584436435537,348,BATCH-002794,Diagnostic Imaging EMEA,True,True,False,False,False,5
CUST-00130,ORD-00111483,CM-IOD-B,163,198.68080913241533,506,PLT-NL,190.21648676398377,201.71275427260602,434,BATCH-002794,Diagnostic Imaging APAC,True,False,False,False,False,5
CUST-00061,ORD-00111494,CM-IOD-B,165,201.39933558061367,995,PLT-NL,191.89444487341603,200.6564313492512,995,BATCH-002794,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00027,ORD-00111504,CM-GAD-B,168,209.4825955327268,647,PLT-NL,196.15746552161914,205.88822192662013,647,BATCH-002795,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00231,ORD-00111519,CM-GAD-B,170,210.37055466124667,454,PLT-NL,194.65715935649575,207.9677315718946,454,BATCH-002795,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00232,ORD-00111543,CM-IOD-A,156,192.3505998885772,1505,PLT-NL,174.56907177030732,177.610207582297,1505,BATCH-002796,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00084,ORD-00112399,CM-BAR-A,154,186.6732678426872,1067,PLT-IT,168.4214018082362,171.44687346704765,1067,BATCH-002817,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00082,ORD-00112410,CM-BAR-A,152,183.47646209010293,872,PLT-IT,170.8976572047149,175.16597517577313,872,BATCH-002817,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00231,ORD-00112417,CM-BAR-A,154,184.52534413689975,505,PLT-IT,170.66596295151385,182.55053871633575,505,BATCH-002817,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00095,ORD-00112428,CM-BAR-A,152,183.67376982816654,700,PLT-IT,170.3151027526809,179.32956119567,700,BATCH-002817,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00116,ORD-00112432,CM-BAR-A,151,181.90012552909414,313,PLT-IT,168.11746699617987,172.2361572798343,313,BATCH-002817,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00100,ORD-00112902,CM-BAR-A,176,207.9857991424393,649,PLT-IT,197.20967115322728,200.30649984858826,649,BATCH-002829,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00208,ORD-00113871,CM-IOD-B,165,199.12773040531602,841,PLT-IT,187.27920214851747,199.67001705610386,841,BATCH-002852,Diagnostic Imaging APAC,True,False,True,False,False,5
